Place	Date	Time	Value	Unit
24971	3/12/20	4:51:15	48.4	dB      
24970	3/12/20	4:51:10	46.6	dB      
24969	3/12/20	4:51:05	45.7	dB      
24968	3/12/20	4:51:00	44.3	dB      
24967	3/12/20	4:50:55	43	dB      
24966	3/12/20	4:50:50	42.8	dB      
24965	3/12/20	4:50:45	43.2	dB      
24964	3/12/20	4:50:40	47.1	dB      
24963	3/12/20	4:50:35	44.5	dB      
24962	3/12/20	4:50:30	43.9	dB      
24961	3/12/20	4:50:25	43.5	dB      
24960	3/12/20	4:50:20	43.8	dB      
24959	3/12/20	4:50:15	42.5	dB      
24958	3/12/20	4:50:10	44.2	dB      
24957	3/12/20	4:50:05	43.3	dB      
24956	3/12/20	4:50:00	43	dB      
24955	3/12/20	4:49:55	43.2	dB      
24954	3/12/20	4:49:50	43.5	dB      
24953	3/12/20	4:49:45	44.4	dB      
24952	3/12/20	4:49:40	44.5	dB      
24951	3/12/20	4:49:35	59.6	dB      
24950	3/12/20	4:49:30	45.3	dB      
24949	3/12/20	4:49:25	45.3	dB      
24948	3/12/20	4:49:20	46.9	dB      
24947	3/12/20	4:49:15	43.5	dB      
24946	3/12/20	4:49:10	48.8	dB      
24945	3/12/20	4:49:05	51.8	dB      
24944	3/12/20	4:49:00	55.7	dB      
24943	3/12/20	4:48:55	49.2	dB      
24942	3/12/20	4:48:50	50.3	dB      
24941	3/12/20	4:48:45	46.9	dB      
24940	3/12/20	4:48:40	48.5	dB      
24939	3/12/20	4:48:35	51.6	dB      
24938	3/12/20	4:48:30	49.1	dB      
24937	3/12/20	4:48:25	48.6	dB      
24936	3/12/20	4:48:20	47.2	dB      
24935	3/12/20	4:48:15	46.5	dB      
24934	3/12/20	4:48:10	46.3	dB      
24933	3/12/20	4:48:05	46.5	dB      
24932	3/12/20	4:48:00	48.4	dB      
24931	3/12/20	4:47:55	47.5	dB      
24930	3/12/20	4:47:50	48.2	dB      
24929	3/12/20	4:47:45	47.8	dB      
24928	3/12/20	4:47:40	46.9	dB      
24927	3/12/20	4:47:35	49.8	dB      
24926	3/12/20	4:47:30	50.6	dB      
24925	3/12/20	4:47:25	47.9	dB      
24924	3/12/20	4:47:20	46.4	dB      
24923	3/12/20	4:47:15	58.4	dB      
24922	3/12/20	4:47:10	47.9	dB      
24921	3/12/20	4:47:05	48.6	dB      
24920	3/12/20	4:47:00	46.6	dB      
24919	3/12/20	4:46:55	47.6	dB      
24918	3/12/20	4:46:50	47	dB      
24917	3/12/20	4:46:45	47.3	dB      
24916	3/12/20	4:46:40	47.6	dB      
24915	3/12/20	4:46:35	48.1	dB      
24914	3/12/20	4:46:30	48.6	dB      
24913	3/12/20	4:46:25	50.7	dB      
24912	3/12/20	4:46:20	49.6	dB      
24911	3/12/20	4:46:15	48.7	dB      
24910	3/12/20	4:46:10	47.9	dB      
24909	3/12/20	4:46:05	49.6	dB      
24908	3/12/20	4:46:00	50.3	dB      
24907	3/12/20	4:45:55	48.5	dB      
24906	3/12/20	4:45:50	49.2	dB      
24905	3/12/20	4:45:45	49	dB      
24904	3/12/20	4:45:40	50.1	dB      
24903	3/12/20	4:45:35	48.5	dB      
24902	3/12/20	4:45:30	47.1	dB      
24901	3/12/20	4:45:25	47.6	dB      
24900	3/12/20	4:45:20	48.3	dB      
24899	3/12/20	4:45:15	48.6	dB      
24898	3/12/20	4:45:10	46.8	dB      
24897	3/12/20	4:45:05	46.6	dB      
24896	3/12/20	4:45:00	47.5	dB      
24895	3/12/20	4:44:55	46.3	dB      
24894	3/12/20	4:44:50	46.4	dB      
24893	3/12/20	4:44:45	46.9	dB      
24892	3/12/20	4:44:40	48.6	dB      
24891	3/12/20	4:44:35	48.2	dB      
24890	3/12/20	4:44:30	48.9	dB      
24889	3/12/20	4:44:25	48.5	dB      
24888	3/12/20	4:44:20	48.2	dB      
24887	3/12/20	4:44:15	49.2	dB      
24886	3/12/20	4:44:10	49	dB      
24885	3/12/20	4:44:05	49.3	dB      
24884	3/12/20	4:44:00	48.5	dB      
24883	3/12/20	4:43:55	48.6	dB      
24882	3/12/20	4:43:50	48.2	dB      
24881	3/12/20	4:43:45	48	dB      
24880	3/12/20	4:43:40	48.7	dB      
24879	3/12/20	4:43:35	47.6	dB      
24878	3/12/20	4:43:30	48.2	dB      
24877	3/12/20	4:43:25	48.5	dB      
