Place	Date	Time	Value	Unit
12203	1/25/20	5:46:49	44.9	dB      
12202	1/25/20	5:46:44	43.1	dB      
12201	1/25/20	5:46:39	43	dB      
12200	1/25/20	5:46:34	42.6	dB      
12199	1/25/20	5:46:29	43.8	dB      
12198	1/25/20	5:46:24	42.3	dB      
12197	1/25/20	5:46:19	42.8	dB      
12196	1/25/20	5:46:14	41.9	dB      
12195	1/25/20	5:46:09	43	dB      
12194	1/25/20	5:46:04	43.1	dB      
12193	1/25/20	5:45:59	43.7	dB      
12192	1/25/20	5:45:54	42.7	dB      
12191	1/25/20	5:45:49	44.1	dB      
12190	1/25/20	5:45:44	44.7	dB      
12189	1/25/20	5:45:39	46.4	dB      
12188	1/25/20	5:45:34	43.5	dB      
12187	1/25/20	5:45:29	44.2	dB      
12186	1/25/20	5:45:24	44.4	dB      
12185	1/25/20	5:45:19	44.5	dB      
12184	1/25/20	5:45:14	44.6	dB      
12183	1/25/20	5:45:09	44	dB      
12182	1/25/20	5:45:04	44.3	dB      
12181	1/25/20	5:44:59	44.1	dB      
12180	1/25/20	5:44:54	46.7	dB      
12179	1/25/20	5:44:49	45.4	dB      
12178	1/25/20	5:44:44	46.7	dB      
12177	1/25/20	5:44:39	48.2	dB      
12176	1/25/20	5:44:34	42.6	dB      
12175	1/25/20	5:44:29	42.6	dB      
12174	1/25/20	5:44:24	43.5	dB      
12173	1/25/20	5:44:19	42.9	dB      
12172	1/25/20	5:44:14	43.1	dB      
12171	1/25/20	5:44:09	43.6	dB      
12170	1/25/20	5:44:04	45.8	dB      
12169	1/25/20	5:43:59	47	dB      
12168	1/25/20	5:43:54	46.2	dB      
12167	1/25/20	5:43:49	46.8	dB      
12166	1/25/20	5:43:44	46.5	dB      
12165	1/25/20	5:43:39	47.2	dB      
12164	1/25/20	5:43:34	45	dB      
12163	1/25/20	5:43:29	42	dB      
12162	1/25/20	5:43:24	42.4	dB      
12161	1/25/20	5:43:19	42.2	dB      
12160	1/25/20	5:43:14	42.5	dB      
12159	1/25/20	5:43:09	41.8	dB      
12158	1/25/20	5:43:04	41.8	dB      
12157	1/25/20	5:42:59	42.3	dB      
12156	1/25/20	5:42:54	44.5	dB      
12155	1/25/20	5:42:49	41.8	dB      
12154	1/25/20	5:42:44	41.7	dB      
12153	1/25/20	5:42:39	42	dB      
12152	1/25/20	5:42:34	42	dB      
12151	1/25/20	5:42:29	41.9	dB      
12150	1/25/20	5:42:24	41.6	dB      
12149	1/25/20	5:42:19	42.2	dB      
12148	1/25/20	5:42:14	43.3	dB      
12147	1/25/20	5:42:09	43.2	dB      
12146	1/25/20	5:42:04	42.7	dB      
12145	1/25/20	5:41:59	44.1	dB      
12144	1/25/20	5:41:54	45.5	dB      
12143	1/25/20	5:41:49	45.3	dB      
12142	1/25/20	5:41:44	42.8	dB      
12141	1/25/20	5:41:39	42.3	dB      
12140	1/25/20	5:41:34	43.7	dB      
12139	1/25/20	5:41:29	47	dB      
12138	1/25/20	5:41:24	52	dB      
12137	1/25/20	5:41:19	43.6	dB      
12136	1/25/20	5:41:14	42.6	dB      
12135	1/25/20	5:41:09	41.7	dB      
12134	1/25/20	5:41:04	42.9	dB      
12133	1/25/20	5:40:59	42.3	dB      
12132	1/25/20	5:40:54	43.4	dB      
12131	1/25/20	5:40:49	44.4	dB      
12130	1/25/20	5:40:44	44.3	dB      
12129	1/25/20	5:40:39	43.9	dB      
12128	1/25/20	5:40:34	43.7	dB      
12127	1/25/20	5:40:29	43.7	dB      
12126	1/25/20	5:40:24	44	dB      
12125	1/25/20	5:40:19	45.4	dB      
12124	1/25/20	5:40:14	43.5	dB      
12123	1/25/20	5:40:09	43.3	dB      
12122	1/25/20	5:40:04	42.4	dB      
12121	1/25/20	5:39:59	42.6	dB      
12120	1/25/20	5:39:54	51.9	dB      
12119	1/25/20	5:39:49	43	dB      
12118	1/25/20	5:39:44	43.2	dB      
12117	1/25/20	5:39:39	42.8	dB      
12116	1/25/20	5:39:34	42.2	dB      
12115	1/25/20	5:39:29	43.7	dB      
12114	1/25/20	5:39:24	42.8	dB      
12113	1/25/20	5:39:19	42.6	dB      
12112	1/25/20	5:39:14	42.3	dB      
12111	1/25/20	5:39:09	42.3	dB      
12110	1/25/20	5:39:04	41.1	dB      
12109	1/25/20	5:38:59	41.8	dB      
12108	1/25/20	5:38:54	43.9	dB      
12107	1/25/20	5:38:49	42.8	dB      
12106	1/25/20	5:38:44	44.5	dB      
12105	1/25/20	5:38:39	49.1	dB      
12104	1/25/20	5:38:34	48.6	dB      
12103	1/25/20	5:38:29	52.9	dB      
12102	1/25/20	5:38:24	43.8	dB      
12101	1/25/20	5:38:19	42.2	dB      
12100	1/25/20	5:38:14	41.8	dB      
12099	1/25/20	5:38:09	43.7	dB      
12098	1/25/20	5:38:04	42.8	dB      
12097	1/25/20	5:37:59	42.6	dB      
12096	1/25/20	5:37:54	42.5	dB      
12095	1/25/20	5:37:49	42.1	dB      
12094	1/25/20	5:37:44	42.4	dB      
12093	1/25/20	5:37:39	42.4	dB      
12092	1/25/20	5:37:34	41.5	dB      
12091	1/25/20	5:37:29	42	dB      
12090	1/25/20	5:37:24	42	dB      
12089	1/25/20	5:37:19	41.5	dB      
12088	1/25/20	5:37:14	41.1	dB      
12087	1/25/20	5:37:09	42	dB      
12086	1/25/20	5:37:04	42.6	dB      
12085	1/25/20	5:36:59	46	dB      
12084	1/25/20	5:36:54	46.6	dB      
12083	1/25/20	5:36:49	42.4	dB      
12082	1/25/20	5:36:44	43.1	dB      
