Place	Date	Time	Value	Unit
509	2/11/20	23:21:09	45.3	dB      
510	2/11/20	23:21:14	45.4	dB      
511	2/11/20	23:21:19	45.8	dB      
512	2/11/20	23:21:24	45.2	dB      
513	2/11/20	23:21:29	45.2	dB      
514	2/11/20	23:21:34	45.3	dB      
515	2/11/20	23:21:39	45.4	dB      
516	2/11/20	23:21:44	45	dB      
517	2/11/20	23:21:49	44	dB      
518	2/11/20	23:21:54	45.5	dB      
519	2/11/20	23:21:59	44.9	dB      
520	2/11/20	23:22:04	45.7	dB      
521	2/11/20	23:22:09	46.4	dB      
522	2/11/20	23:22:14	48.2	dB      
523	2/11/20	23:22:19	47.8	dB      
524	2/11/20	23:22:24	46.6	dB      
525	2/11/20	23:22:29	46.6	dB      
526	2/11/20	23:22:34	46.9	dB      
527	2/11/20	23:22:39	45.9	dB      
528	2/11/20	23:22:44	46.7	dB      
529	2/11/20	23:22:49	48.2	dB      
530	2/11/20	23:22:54	45.1	dB      
531	2/11/20	23:22:59	45.6	dB      
532	2/11/20	23:23:04	45.5	dB      
533	2/11/20	23:23:09	45.6	dB      
534	2/11/20	23:23:14	45.4	dB      
535	2/11/20	23:23:19	44.9	dB      
536	2/11/20	23:23:24	45.2	dB      
537	2/11/20	23:23:29	45	dB      
538	2/11/20	23:23:34	45.6	dB      
539	2/11/20	23:23:39	45.1	dB      
540	2/11/20	23:23:44	44.7	dB      
541	2/11/20	23:23:49	44.8	dB      
542	2/11/20	23:23:54	46.8	dB      
543	2/11/20	23:23:59	46.7	dB      
544	2/11/20	23:24:04	46.8	dB      
545	2/11/20	23:24:09	45.5	dB      
546	2/11/20	23:24:14	44.3	dB      
547	2/11/20	23:24:19	44.5	dB      
548	2/11/20	23:24:24	45	dB      
549	2/11/20	23:24:29	44.8	dB      
550	2/11/20	23:24:34	44.5	dB      
551	2/11/20	23:24:39	44.2	dB      
552	2/11/20	23:24:44	44.6	dB      
553	2/11/20	23:24:49	46.1	dB      
554	2/11/20	23:24:54	46	dB      
555	2/11/20	23:24:59	45.6	dB      
556	2/11/20	23:25:04	45.6	dB      
557	2/11/20	23:25:09	46.5	dB      
558	2/11/20	23:25:14	46.3	dB      
559	2/11/20	23:25:19	46.2	dB      
560	2/11/20	23:25:24	45.8	dB      
561	2/11/20	23:25:29	45.8	dB      
562	2/11/20	23:25:34	47.4	dB      
563	2/11/20	23:25:39	47.2	dB      
564	2/11/20	23:25:44	46.6	dB      
565	2/11/20	23:25:49	47.5	dB      
566	2/11/20	23:25:54	47.1	dB      
567	2/11/20	23:25:59	47.6	dB      
568	2/11/20	23:26:04	45.8	dB      
569	2/11/20	23:26:09	45.6	dB      
570	2/11/20	23:26:14	45.4	dB      
571	2/11/20	23:26:19	45.3	dB      
572	2/11/20	23:26:24	45.5	dB      
573	2/11/20	23:26:29	44.9	dB      
574	2/11/20	23:26:34	46.2	dB      
575	2/11/20	23:26:39	47.1	dB      
576	2/11/20	23:26:44	45.2	dB      
577	2/11/20	23:26:49	45.1	dB      
578	2/11/20	23:26:54	45.3	dB      
579	2/11/20	23:26:59	47.3	dB      
580	2/11/20	23:27:04	46	dB      
581	2/11/20	23:27:09	46.1	dB      
582	2/11/20	23:27:14	47.1	dB      
583	2/11/20	23:27:19	47.2	dB      
584	2/11/20	23:27:24	46.7	dB      
585	2/11/20	23:27:29	44.7	dB      
586	2/11/20	23:27:34	44.3	dB      
587	2/11/20	23:27:39	44.1	dB      
588	2/11/20	23:27:44	44.9	dB      
589	2/11/20	23:27:49	44.4	dB      
590	2/11/20	23:27:54	46.3	dB      
591	2/11/20	23:27:59	45.9	dB      
592	2/11/20	23:28:04	46.1	dB      
593	2/11/20	23:28:09	51.4	dB      
594	2/11/20	23:28:14	51.2	dB      
595	2/11/20	23:28:19	44.5	dB      
596	2/11/20	23:28:24	45.9	dB      
597	2/11/20	23:28:29	44	dB      
598	2/11/20	23:28:34	45.4	dB      
599	2/11/20	23:28:39	43.3	dB      
600	2/11/20	23:28:44	44.4	dB      
601	2/11/20	23:28:49	43.7	dB      
602	2/11/20	23:28:54	43	dB      
603	2/11/20	23:28:59	42.9	dB      
604	2/11/20	23:29:04	44.9	dB      
605	2/11/20	23:29:09	45.2	dB      
606	2/11/20	23:29:14	45.2	dB      
607	2/11/20	23:29:19	44.8	dB      
608	2/11/20	23:29:24	43.8	dB      
609	2/11/20	23:29:29	43.8	dB      
610	2/11/20	23:29:34	43.5	dB      
611	2/11/20	23:29:39	44	dB      
612	2/11/20	23:29:44	44.8	dB      
613	2/11/20	23:29:49	44.9	dB      
614	2/11/20	23:29:54	44.9	dB      
615	2/11/20	23:29:59	47.9	dB      
616	2/11/20	23:30:04	48.4	dB      
617	2/11/20	23:30:09	43.5	dB      
618	2/11/20	23:30:14	44.7	dB      
619	2/11/20	23:30:19	44.8	dB      
620	2/11/20	23:30:24	45.2	dB      
621	2/11/20	23:30:29	44.8	dB      
622	2/11/20	23:30:34	44.9	dB      
623	2/11/20	23:30:39	45	dB      
624	2/11/20	23:30:44	45.3	dB      
625	2/11/20	23:30:49	46.1	dB      
626	2/11/20	23:30:54	45.6	dB      
627	2/11/20	23:30:59	47.7	dB      
628	2/11/20	23:31:04	47.2	dB      
629	2/11/20	23:31:09	46.8	dB      
630	2/11/20	23:31:14	46.8	dB      
631	2/11/20	23:31:19	47.3	dB      
