Place	Date	Time	Value	Unit
18532	2/3/20	5:32:40	50.3	dB      
18531	2/3/20	5:32:35	48.5	dB      
18530	2/3/20	5:32:30	51.4	dB      
18529	2/3/20	5:32:25	47.7	dB      
18528	2/3/20	5:32:20	46.7	dB      
18527	2/3/20	5:32:15	45.6	dB      
18526	2/3/20	5:32:10	43.9	dB      
18525	2/3/20	5:32:05	44.4	dB      
18524	2/3/20	5:32:00	45.1	dB      
18523	2/3/20	5:31:55	44.4	dB      
18522	2/3/20	5:31:50	43.5	dB      
18521	2/3/20	5:31:45	43.9	dB      
18520	2/3/20	5:31:40	44.2	dB      
18519	2/3/20	5:31:35	43.9	dB      
18518	2/3/20	5:31:30	43.6	dB      
18517	2/3/20	5:31:25	43.9	dB      
18516	2/3/20	5:31:20	44.6	dB      
18515	2/3/20	5:31:15	43.8	dB      
18514	2/3/20	5:31:10	43.3	dB      
18513	2/3/20	5:31:05	43.7	dB      
18512	2/3/20	5:31:00	45.9	dB      
18511	2/3/20	5:30:55	44.5	dB      
18510	2/3/20	5:30:50	44.7	dB      
18509	2/3/20	5:30:45	47.2	dB      
18508	2/3/20	5:30:40	48.2	dB      
18507	2/3/20	5:30:35	47.2	dB      
18506	2/3/20	5:30:30	45.2	dB      
18505	2/3/20	5:30:25	45	dB      
18504	2/3/20	5:30:20	47.6	dB      
18503	2/3/20	5:30:15	44.2	dB      
18502	2/3/20	5:30:10	44	dB      
18501	2/3/20	5:30:05	43.6	dB      
18500	2/3/20	5:30:00	44.3	dB      
18499	2/3/20	5:29:55	44.5	dB      
18498	2/3/20	5:29:50	43.9	dB      
18497	2/3/20	5:29:45	43.5	dB      
18496	2/3/20	5:29:40	47	dB      
18495	2/3/20	5:29:35	48.3	dB      
18494	2/3/20	5:29:30	46.9	dB      
18493	2/3/20	5:29:25	46.3	dB      
18492	2/3/20	5:29:20	45.5	dB      
18491	2/3/20	5:29:15	43.7	dB      
18490	2/3/20	5:29:10	44.7	dB      
18489	2/3/20	5:29:05	44.8	dB      
18488	2/3/20	5:29:00	43.6	dB      
18487	2/3/20	5:28:55	43.6	dB      
18486	2/3/20	5:28:50	43.2	dB      
18485	2/3/20	5:28:45	45.2	dB      
18484	2/3/20	5:28:40	45.6	dB      
18483	2/3/20	5:28:35	43.7	dB      
18482	2/3/20	5:28:30	45.5	dB      
18481	2/3/20	5:28:25	43.2	dB      
18480	2/3/20	5:28:20	44.3	dB      
18479	2/3/20	5:28:15	47.7	dB      
18478	2/3/20	5:28:10	50.8	dB      
18477	2/3/20	5:28:05	45.3	dB      
18476	2/3/20	5:28:00	44.2	dB      
18475	2/3/20	5:27:55	43.3	dB      
18474	2/3/20	5:27:50	45.5	dB      
18473	2/3/20	5:27:45	43.5	dB      
18472	2/3/20	5:27:40	44.1	dB      
18471	2/3/20	5:27:35	44.7	dB      
18470	2/3/20	5:27:30	45.5	dB      
18469	2/3/20	5:27:25	44.2	dB      
18468	2/3/20	5:27:20	44.2	dB      
18467	2/3/20	5:27:15	48	dB      
18466	2/3/20	5:27:10	46	dB      
18465	2/3/20	5:27:05	43.5	dB      
18464	2/3/20	5:27:00	44.7	dB      
18463	2/3/20	5:26:55	44.4	dB      
18462	2/3/20	5:26:50	44.2	dB      
18461	2/3/20	5:26:45	45.1	dB      
18460	2/3/20	5:26:40	43.8	dB      
18459	2/3/20	5:26:35	47.2	dB      
18458	2/3/20	5:26:30	55.9	dB      
18457	2/3/20	5:26:25	60.5	dB      
18456	2/3/20	5:26:20	61.9	dB      
18455	2/3/20	5:26:15	54.3	dB      
18454	2/3/20	5:26:10	50.2	dB      
18453	2/3/20	5:26:05	48.3	dB      
18452	2/3/20	5:26:00	47.6	dB      
18451	2/3/20	5:25:55	46	dB      
18450	2/3/20	5:25:50	43.6	dB      
18449	2/3/20	5:25:45	43.1	dB      
18448	2/3/20	5:25:40	45.2	dB      
18447	2/3/20	5:25:35	45.1	dB      
18446	2/3/20	5:25:30	43.4	dB      
18445	2/3/20	5:25:25	44	dB      
18444	2/3/20	5:25:20	44.8	dB      
18443	2/3/20	5:25:15	46.4	dB      
18442	2/3/20	5:25:10	45.1	dB      
18441	2/3/20	5:25:05	47.7	dB      
18440	2/3/20	5:25:00	43.8	dB      
18439	2/3/20	5:24:55	44	dB      
18438	2/3/20	5:24:50	44.8	dB      
18437	2/3/20	5:24:45	43.8	dB      
18436	2/3/20	5:24:40	44.8	dB      
18435	2/3/20	5:24:35	44.5	dB      
18434	2/3/20	5:24:30	44.5	dB      
18433	2/3/20	5:24:25	44.6	dB      
18432	2/3/20	5:24:20	44.6	dB      
18431	2/3/20	5:24:15	47.6	dB      
18430	2/3/20	5:24:10	43.7	dB      
18429	2/3/20	5:24:05	42.7	dB      
18428	2/3/20	5:24:00	43.3	dB      
18427	2/3/20	5:23:55	44.8	dB      
18426	2/3/20	5:23:50	44.3	dB      
18425	2/3/20	5:23:45	46.9	dB      
18424	2/3/20	5:23:40	44.1	dB      
18423	2/3/20	5:23:35	45.7	dB      
18422	2/3/20	5:23:30	45.6	dB      
18421	2/3/20	5:23:25	47.6	dB      
18420	2/3/20	5:23:20	45.9	dB      
18419	2/3/20	5:23:15	48	dB      
18418	2/3/20	5:23:10	43.9	dB      
18417	2/3/20	5:23:05	43.5	dB      
18416	2/3/20	5:23:00	43.9	dB      
18415	2/3/20	5:22:55	44.6	dB      
18414	2/3/20	5:22:50	46.5	dB      
18413	2/3/20	5:22:45	44.7	dB      
18412	2/3/20	5:22:40	44.2	dB      
18411	2/3/20	5:22:35	42.8	dB      
18410	2/3/20	5:22:30	42.5	dB      
18409	2/3/20	5:22:25	43.1	dB      
18408	2/3/20	5:22:20	44.1	dB      
18407	2/3/20	5:22:15	46.2	dB      
18406	2/3/20	5:22:10	44.3	dB      
18405	2/3/20	5:22:05	45.4	dB      
18404	2/3/20	5:22:00	44.2	dB      
18403	2/3/20	5:21:55	45.2	dB      
