Place	Date	Time	Value	Unit
17595	2/7/20	17:41:48	54.2	dB      
17594	2/7/20	17:41:43	55.1	dB      
17593	2/7/20	17:41:38	55.1	dB      
17592	2/7/20	17:41:33	54.3	dB      
17591	2/7/20	17:41:28	53.8	dB      
17590	2/7/20	17:41:23	54.3	dB      
17589	2/7/20	17:41:18	54.1	dB      
17588	2/7/20	17:41:13	54.2	dB      
17587	2/7/20	17:41:08	54.7	dB      
17586	2/7/20	17:41:03	54	dB      
17585	2/7/20	17:40:58	53.4	dB      
17584	2/7/20	17:40:53	53.4	dB      
17583	2/7/20	17:40:48	54.8	dB      
17582	2/7/20	17:40:43	54.2	dB      
17581	2/7/20	17:40:38	54.6	dB      
17580	2/7/20	17:40:33	53.8	dB      
17579	2/7/20	17:40:28	53.4	dB      
17578	2/7/20	17:40:23	53.2	dB      
17577	2/7/20	17:40:18	53.3	dB      
17576	2/7/20	17:40:13	54.3	dB      
17575	2/7/20	17:40:08	54.3	dB      
17574	2/7/20	17:40:03	53.5	dB      
17573	2/7/20	17:39:58	54	dB      
17572	2/7/20	17:39:53	52.2	dB      
17571	2/7/20	17:39:48	53.1	dB      
17570	2/7/20	17:39:43	53.9	dB      
17569	2/7/20	17:39:38	52.6	dB      
17568	2/7/20	17:39:33	53.2	dB      
17567	2/7/20	17:39:28	54.4	dB      
17566	2/7/20	17:39:23	54	dB      
17565	2/7/20	17:39:18	51.2	dB      
17564	2/7/20	17:39:13	52.5	dB      
17563	2/7/20	17:39:08	51.5	dB      
17562	2/7/20	17:39:03	52.7	dB      
17561	2/7/20	17:38:58	51.9	dB      
17560	2/7/20	17:38:53	52.6	dB      
17559	2/7/20	17:38:48	51.9	dB      
17558	2/7/20	17:38:43	51.9	dB      
17557	2/7/20	17:38:38	50.3	dB      
17556	2/7/20	17:38:33	50.7	dB      
17555	2/7/20	17:38:28	50.3	dB      
17554	2/7/20	17:38:23	50.6	dB      
17553	2/7/20	17:38:18	47.6	dB      
17552	2/7/20	17:38:13	54.6	dB      
17551	2/7/20	17:38:08	45.3	dB      
17550	2/7/20	17:38:03	45.5	dB      
17549	2/7/20	17:37:58	48.6	dB      
17548	2/7/20	17:37:53	47.8	dB      
17547	2/7/20	17:37:48	47	dB      
17546	2/7/20	17:37:43	46.5	dB      
17545	2/7/20	17:37:38	47.3	dB      
17544	2/7/20	17:37:33	46	dB      
17543	2/7/20	17:37:28	47.1	dB      
17542	2/7/20	17:37:23	50	dB      
17541	2/7/20	17:37:18	48.9	dB      
17540	2/7/20	17:37:13	46.6	dB      
17539	2/7/20	17:37:08	45.3	dB      
17538	2/7/20	17:37:03	46.5	dB      
17537	2/7/20	17:36:58	48.1	dB      
17536	2/7/20	17:36:53	45.1	dB      
17535	2/7/20	17:36:48	45.7	dB      
17534	2/7/20	17:36:43	50.3	dB      
17533	2/7/20	17:36:38	51.7	dB      
17532	2/7/20	17:36:33	58	dB      
17531	2/7/20	17:36:28	54.9	dB      
17530	2/7/20	17:36:23	54.9	dB      
17529	2/7/20	17:36:18	50.3	dB      
17528	2/7/20	17:36:13	48.8	dB      
17527	2/7/20	17:36:08	47.7	dB      
17526	2/7/20	17:36:03	48.8	dB      
17525	2/7/20	17:35:58	49.2	dB      
17524	2/7/20	17:35:53	48.7	dB      
17523	2/7/20	17:35:48	48.2	dB      
17522	2/7/20	17:35:43	48	dB      
17521	2/7/20	17:35:38	59.2	dB      
17520	2/7/20	17:35:33	67.4	dB      
17519	2/7/20	17:35:28	59.4	dB      
17518	2/7/20	17:35:23	53.5	dB      
17517	2/7/20	17:35:18	47	dB      
17516	2/7/20	17:35:13	49.2	dB      
17515	2/7/20	17:35:08	50.1	dB      
17514	2/7/20	17:35:03	49.9	dB      
17513	2/7/20	17:34:58	53.3	dB      
17512	2/7/20	17:34:53	48.8	dB      
17511	2/7/20	17:34:48	48	dB      
17510	2/7/20	17:34:43	46.8	dB      
17509	2/7/20	17:34:38	46.7	dB      
17508	2/7/20	17:34:33	46.4	dB      
17507	2/7/20	17:34:28	45.3	dB      
17506	2/7/20	17:34:23	46.2	dB      
17505	2/7/20	17:34:18	46.5	dB      
17504	2/7/20	17:34:13	47.3	dB      
17503	2/7/20	17:34:08	48.6	dB      
17502	2/7/20	17:34:03	48.4	dB      
17501	2/7/20	17:33:58	48.2	dB      
17500	2/7/20	17:33:53	47.2	dB      
17499	2/7/20	17:33:48	48.6	dB      
17498	2/7/20	17:33:43	49.1	dB      
17497	2/7/20	17:33:38	47.8	dB      
17496	2/7/20	17:33:33	47.7	dB      
17495	2/7/20	17:33:28	47.4	dB      
17494	2/7/20	17:33:23	48	dB      
17493	2/7/20	17:33:18	51	dB      
17492	2/7/20	17:33:13	47.7	dB      
17491	2/7/20	17:33:08	46.4	dB      
17490	2/7/20	17:33:03	50	dB      
17489	2/7/20	17:32:58	48.9	dB      
17488	2/7/20	17:32:53	45.7	dB      
17487	2/7/20	17:32:48	46.1	dB      
17486	2/7/20	17:32:43	45.9	dB      
17485	2/7/20	17:32:38	44.8	dB      
17484	2/7/20	17:32:33	45.4	dB      
17483	2/7/20	17:32:28	44.9	dB      
17482	2/7/20	17:32:23	44.2	dB      
17481	2/7/20	17:32:18	45.3	dB      
17480	2/7/20	17:32:13	46.2	dB      
17479	2/7/20	17:32:08	45.4	dB      
17478	2/7/20	17:32:03	48	dB      
17477	2/7/20	17:31:58	50.2	dB      
17476	2/7/20	17:31:53	57.5	dB      
17475	2/7/20	17:31:48	52.5	dB      
17474	2/7/20	17:31:43	46.1	dB      
17473	2/7/20	17:31:38	46.1	dB      
17472	2/7/20	17:31:33	46.2	dB      
17471	2/7/20	17:31:28	45.5	dB      
17470	2/7/20	17:31:23	45.6	dB      
17469	2/7/20	17:31:18	44.8	dB      
17468	2/7/20	17:31:13	46.6	dB      
17467	2/7/20	17:31:08	46.6	dB      
17466	2/7/20	17:31:03	46.9	dB      
17465	2/7/20	17:30:58	45.9	dB      
17464	2/7/20	17:30:53	47.1	dB      
17463	2/7/20	17:30:48	46.9	dB      
17462	2/7/20	17:30:43	48.2	dB      
17461	2/7/20	17:30:38	47.8	dB      
17460	2/7/20	17:30:33	47.2	dB      
17459	2/7/20	17:30:28	48.2	dB      
17458	2/7/20	17:30:23	47.3	dB      
17457	2/7/20	17:30:18	47.3	dB      
17456	2/7/20	17:30:13	47.3	dB      
17455	2/7/20	17:30:08	46.7	dB      
17454	2/7/20	17:30:03	47.6	dB      
17453	2/7/20	17:29:58	54.2	dB      
17452	2/7/20	17:29:53	48.6	dB      
17451	2/7/20	17:29:48	48.9	dB      
17450	2/7/20	17:29:43	46.5	dB      
17449	2/7/20	17:29:38	45.7	dB      
17448	2/7/20	17:29:33	45.6	dB      
17447	2/7/20	17:29:28	45.8	dB      
17446	2/7/20	17:29:23	47.3	dB      
17445	2/7/20	17:29:18	46.9	dB      
17444	2/7/20	17:29:13	45	dB      
17443	2/7/20	17:29:08	46.3	dB      
17442	2/7/20	17:29:03	46.3	dB      
17441	2/7/20	17:28:58	45	dB      
17440	2/7/20	17:28:53	44.5	dB      
17439	2/7/20	17:28:48	45	dB      
17438	2/7/20	17:28:43	45.7	dB      
17437	2/7/20	17:28:38	48.2	dB      
17436	2/7/20	17:28:33	48.9	dB      
17435	2/7/20	17:28:28	47.1	dB      
17434	2/7/20	17:28:23	48.2	dB      
17433	2/7/20	17:28:18	48.8	dB      
17432	2/7/20	17:28:13	48.8	dB      
17431	2/7/20	17:28:08	49.9	dB      
17430	2/7/20	17:28:03	47.3	dB      
17429	2/7/20	17:27:58	47.7	dB      
17428	2/7/20	17:27:53	47.5	dB      
17427	2/7/20	17:27:48	46.8	dB      
17426	2/7/20	17:27:43	44.9	dB      
17425	2/7/20	17:27:38	45.6	dB      
17424	2/7/20	17:27:33	45.5	dB      
17423	2/7/20	17:27:28	44.5	dB      
17422	2/7/20	17:27:23	45.6	dB      
17421	2/7/20	17:27:18	45.5	dB      
17420	2/7/20	17:27:13	45.7	dB      
17419	2/7/20	17:27:08	45.5	dB      
17418	2/7/20	17:27:03	46.3	dB      
17417	2/7/20	17:26:58	45.4	dB      
17416	2/7/20	17:26:53	45.9	dB      
17415	2/7/20	17:26:48	46.2	dB      
17414	2/7/20	17:26:43	48.7	dB      
17413	2/7/20	17:26:38	47.1	dB      
17412	2/7/20	17:26:33	46.8	dB      
17411	2/7/20	17:26:28	48	dB      
17410	2/7/20	17:26:23	52	dB      
17409	2/7/20	17:26:18	61.1	dB      
17408	2/7/20	17:26:13	59.1	dB      
17407	2/7/20	17:26:08	61.2	dB      
17406	2/7/20	17:26:03	51	dB      
17405	2/7/20	17:25:58	49.5	dB      
17404	2/7/20	17:25:53	48.1	dB      
17403	2/7/20	17:25:48	46.7	dB      
17402	2/7/20	17:25:43	47.1	dB      
17401	2/7/20	17:25:38	45.4	dB      
17400	2/7/20	17:25:33	47.9	dB      
17399	2/7/20	17:25:28	46.5	dB      
17398	2/7/20	17:25:23	46.3	dB      
17397	2/7/20	17:25:18	44.8	dB      
17396	2/7/20	17:25:13	44.3	dB      
17395	2/7/20	17:25:08	44.4	dB      
17394	2/7/20	17:25:03	44.9	dB      
17393	2/7/20	17:24:58	45.1	dB      
17392	2/7/20	17:24:53	46	dB      
17391	2/7/20	17:24:48	47.4	dB      
17390	2/7/20	17:24:43	48.9	dB      
17389	2/7/20	17:24:38	47.7	dB      
17388	2/7/20	17:24:33	46.5	dB      
17387	2/7/20	17:24:28	46.9	dB      
17386	2/7/20	17:24:23	46.9	dB      
17385	2/7/20	17:24:18	46.8	dB      
17384	2/7/20	17:24:13	45.3	dB      
17383	2/7/20	17:24:08	46.8	dB      
17382	2/7/20	17:24:03	46	dB      
17381	2/7/20	17:23:58	47.8	dB      
17380	2/7/20	17:23:53	45.7	dB      
17379	2/7/20	17:23:48	45.7	dB      
17378	2/7/20	17:23:43	46.6	dB      
17377	2/7/20	17:23:38	46.9	dB      
17376	2/7/20	17:23:33	46.2	dB      
17375	2/7/20	17:23:28	47.1	dB      
17374	2/7/20	17:23:23	47.1	dB      
17373	2/7/20	17:23:18	47.7	dB      
17372	2/7/20	17:23:13	45.5	dB      
17371	2/7/20	17:23:08	46.9	dB      
17370	2/7/20	17:23:03	45.7	dB      
17369	2/7/20	17:22:58	45.5	dB      
17368	2/7/20	17:22:53	46.6	dB      
17367	2/7/20	17:22:48	46.2	dB      
17366	2/7/20	17:22:43	47.6	dB      
17365	2/7/20	17:22:38	51.1	dB      
17364	2/7/20	17:22:33	52.7	dB      
17363	2/7/20	17:22:28	47.6	dB      
17362	2/7/20	17:22:23	48.5	dB      
17361	2/7/20	17:22:18	49.1	dB      
17360	2/7/20	17:22:13	47.6	dB      
17359	2/7/20	17:22:08	46.9	dB      
17358	2/7/20	17:22:03	48	dB      
17357	2/7/20	17:21:58	46.3	dB      
17356	2/7/20	17:21:53	47.7	dB      
17355	2/7/20	17:21:48	45.6	dB      
17354	2/7/20	17:21:43	46.2	dB      
17353	2/7/20	17:21:38	45.5	dB      
17352	2/7/20	17:21:33	46.1	dB      
